Bookmark,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,2020,12,"2,424",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,2020,"105,214"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,1,"43,310",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,2,"38,786",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,3,"32,584",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,4,"11,830",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,5,"11,142",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,6,"13,766",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,7,"7,584",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,8,"28,886",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,9,"29,155",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,10,"18,107",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,11,"19,500",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,12,"15,508",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT LOWER FORT MASON,2020,"270,158"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,1,"26,468",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,2,"29,259",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,3,"25,718",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,4,"14,701",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,5,"15,850",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,6,"20,214",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,7,"25,451",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,8,"26,730",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,9,"28,797",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,10,"23,408",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,11,"23,984",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,12,"14,697",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,2020,"275,277"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,1,"12,320",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,2,"13,050",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,3,"21,599",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,4,0,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,5,0,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,6,"19,748",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,7,"23,447",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,8,"18,050",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,9,"9,868",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,10,"13,117",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,11,"13,346",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,12,"14,022",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,2020,"158,567"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,1,"2,426",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,2,"8,700",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,3,"14,399",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,4,0,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,5,0,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,6,"16,734",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,7,"17,842",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,8,"16,001",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,9,"11,858",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,10,"12,487",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,11,"9,501",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,12,"9,337",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,2020,"119,285"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,1,"28,373",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,2,"13,663",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,3,"29,372",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,4,"14,684",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,5,"14,704",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,6,"29,701",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,7,"16,060",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,8,"20,993",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,9,"23,931",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,10,"15,203",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,11,"20,114",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,12,"14,349",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,2020,"241,147"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,1,"14,622",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,2,"14,622",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,3,"14,622",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,4,"14,622",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,5,"16,084",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,6,"21,933",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,7,"21,933",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,8,"21,933",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,9,"18,278",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,10,"20,032",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,11,"20,822",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,12,"20,560",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,2020,"220,063"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,1,"20,615",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,2,"20,615",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,3,"20,615",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,4,"20,615",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,5,"24,738",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,6,"30,923",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,7,"30,923",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,8,"30,923",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,9,"25,769",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,10,"28,655",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,11,"29,439",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,12,"29,142",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,2020,"312,972"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,1,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,2,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,3,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,4,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,5,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,6,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,7,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,8,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,9,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,10,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,11,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,12,"12,477",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,2020,"149,724"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,2020,1,"20,612",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,2020,"312,923"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,2020,2,"20,612",Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,2020,"312,923"
